Depth,Density,Block_densities,Density_Kg_m3,Block_Density_Kg_m3,Depth_m,pp,Sv,Sv_block,overburdenStressGradient,overburdenStressGradientBlock,Continuous_porosity,Block_porosity
9287,2.278,2.2928093827160496,2278.0,2292.8093827160496,2830.6776,4086.28,8066.972705092819,8101.244393457645,0.8686306347682587,0.8723209210140676,0.2482352941176471,0.2395238925199709
9288,2.294,2.2928093827160496,2294.0,2292.8093827160496,2830.9824000000003,4086.72,8067.966544594269,8102.237717142842,0.8686441154817258,0.8723339488741216,0.23882352941176477,0.2395238925199709
9289,2.296,2.2928093827160496,2296.0,2292.8093827160496,2831.2872,4087.16,8068.961250564335,8103.231040828038,0.86865768657168,0.8723469739291676,0.2376470588235296,0.2395238925199709
9290,2.31,2.2928093827160496,2310.0,2292.8093827160496,2831.592,4087.6,8069.9620218147065,8104.224364513235,0.868671907622681,0.8723599961801114,0.2294117647058824,0.2395238925199709
9291,2.286,2.2928093827160496,2286.0,2292.8093827160496,2831.8968,4088.04,8070.952395441697,8105.2176881984315,0.8686850065054028,0.8723730156278583,0.24352941176470594,0.2395238925199709
9292,2.294,2.2928093827160496,2294.0,2292.8093827160496,2832.2016000000003,4088.48,8071.946234943148,8106.211011883628,0.8686984755642647,0.8723860322733133,0.23882352941176477,0.2395238925199709
9293,2.31,2.2928093827160496,2310.0,2292.8093827160496,2832.5064,4088.92,8072.947006193519,8107.204335568825,0.8687126876351575,0.8723990461173813,0.2294117647058824,0.2395238925199709
9294,2.31,2.2928093827160496,2310.0,2292.8093827160496,2832.8112,4089.36,8073.94777744389,8108.197659254021,0.8687268966477179,0.8724120571609664,0.2294117647058824,0.2395238925199709
9295,2.294,2.2928093827160496,2294.0,2292.8093827160496,2833.116,4089.8,8074.941616945341,8109.190982939218,0.8687403568526456,0.8724250654049723,0.23882352941176477,0.2395238925199709
9296,2.29,2.2928093827160496,2290.0,2292.8093827160496,2833.4208000000003,4090.2400000000002,8075.933723509562,8110.184306624415,0.8687536277441439,0.8724380708503028,0.24117647058823535,0.2395238925199709
9297,2.29,2.2928093827160496,2290.0,2292.8093827160496,2833.7256,4090.68,8076.925830073783,8111.177630309611,0.8687668957807662,0.8724510734978608,0.24117647058823535,0.2395238925199709
9298,2.326,2.2928093827160496,2326.0,2292.8093827160496,2834.0304,4091.12,8077.933533073075,8112.170953994808,0.868781838360193,0.8724640733485489,0.22000000000000003,0.2395238925199709
9299,2.318,2.2928093827160496,2318.0,2292.8093827160496,2834.3352,4091.56,8078.937770197906,8113.1642776800045,0.8687964050110663,0.8724770704032696,0.22470588235294123,0.2395238925199709
9300,2.34,2.2928093827160496,2340.0,2292.8093827160496,2834.6400000000003,4092.0,8079.951538477502,8114.157601365201,0.8688119933846776,0.8724900646629249,0.2117647058823531,0.2395238925199709
9301,2.364,2.2928093827160496,2364.0,2292.8093827160496,2834.9448,4092.44,8080.975704380479,8115.150925050398,0.8688286963101257,0.872503056128416,0.19764705882352956,0.2395238925199709
9302,2.348,2.2928093827160496,2348.0,2292.8093827160496,2835.2496,4092.88,8081.992938534537,8116.144248735594,0.8688446504552286,0.8725160448006444,0.20705882352941193,0.2395238925199709
9303,2.35,2.2928093827160496,2350.0,2292.8093827160496,2835.5544,4093.32,8083.011039157209,8117.137572420791,0.8688606943090625,0.8725290306805107,0.2058823529411765,0.2395238925199709
9304,2.354,2.2928093827160496,2354.0,2292.8093827160496,2835.8592000000003,4093.76,8084.030872717111,8118.130896105988,0.8688769209713146,0.8725420137689153,0.2035294117647059,0.2395238925199709
9305,2.35,2.2928093827160496,2350.0,2292.8093827160496,2836.164,4094.2,8085.0489733397835,8119.124219791184,0.868892957908628,0.8725549940667581,0.2058823529411765,0.2395238925199709
9306,2.374,2.2928093827160496,2374.0,2292.8093827160496,2836.4688,4094.64,8086.077471585836,8120.117543476381,0.8689101087025398,0.8725679715749388,0.19176470588235295,0.2395238925199709
9307,2.338,2.2928093827160496,2338.0,2292.8093827160496,2836.7736,4095.08,8087.090373396818,8121.1108671615775,0.8689255800361898,0.8725809462943567,0.21294117647058827,0.2395238925199709
9308,2.308,2.2928093827160496,2308.0,2292.8093827160496,2837.0784000000003,4095.52,8088.090278178574,8122.104190846774,0.8689396517166496,0.8725939182259104,0.23058823529411782,0.2395238925199709
9309,2.322,2.2928093827160496,2322.0,2292.8093827160496,2837.3832,4095.96,8089.096248240636,8123.097514531971,0.8689543719240128,0.8726068873704985,0.22235294117647064,0.2395238925199709
9310,2.33,2.2928093827160496,2330.0,2292.8093827160496,2837.688,4096.4,8090.105684177157,8124.090838217167,0.8689694612435185,0.8726198537290191,0.21764705882352944,0.2395238925199709
9311,2.35,2.2928093827160496,2350.0,2292.8093827160496,2837.9928,4096.84,8091.123784799829,8125.084161902364,0.8689854779078325,0.8726328173023696,0.2058823529411765,0.2395238925199709
9312,2.374,2.2928093827160496,2374.0,2292.8093827160496,2838.2976000000003,4097.28,8092.152283045882,8126.077485587561,0.8690026077154083,0.8726457780914476,0.19176470588235295,0.2395238925199709
9313,2.348,2.2928093827160496,2348.0,2292.8093827160496,2838.6024,4097.72,8093.169517199939,8127.070809272757,0.8690185243423106,0.87265873609715,0.20705882352941193,0.2395238925199709
9314,2.342,2.2928093827160496,2342.0,2292.8093827160496,2838.9072,4098.16,8094.18415194815,8128.064132957954,0.8690341584655519,0.872671691320373,0.2105882352941177,0.2395238925199709
9315,2.314,2.2928093827160496,2314.0,2292.8093827160496,2839.212,4098.6,8095.186656135752,8129.0574566431505,0.8690484869710953,0.8726846437620129,0.2270588235294118,0.2395238925199709
9316,2.3,2.2928093827160496,2300.0,2292.8093827160496,2839.5168000000003,4099.04,8096.183095043048,8130.050780328347,0.8690621613399578,0.8726975934229656,0.23529411764705901,0.2395238925199709
9317,2.266,2.2928093827160496,2266.0,2292.8093827160496,2839.8216,4099.4800000000005,8097.164803983888,8131.044104013544,0.8690742517960597,0.8727105403041262,0.2552941176470589,0.2395238925199709
9318,2.268,2.2928093827160496,2268.0,2292.8093827160496,2840.1264,4099.92,8098.147379393344,8132.03742769874,0.8690864326457763,0.8727234844063898,0.2541176470588237,0.2395238925199709
9319,2.295,2.2928093827160496,2295.0,2292.8093827160496,2840.4312,4100.36,8099.141652129102,8133.030751383937,0.8690998660939051,0.872736425730651,0.23823529411764718,0.2395238925199709
9320,2.284,2.2928093827160496,2284.0,2292.8093827160496,2840.7360000000003,4100.8,8100.131159287478,8134.024075069134,0.8691127853312745,0.872749364277804,0.24470588235294136,0.2395238925199709
9321,2.244,2.2928093827160496,2244.0,2292.8093827160496,2841.0408,4101.24,8101.103337073553,8135.01739875433,0.8691238426213446,0.8727623000487427,0.268235294117647,0.2395238925199709
9322,2.218,2.2928093827160496,2218.0,2292.8093827160496,2841.3456,4101.68,8102.064250767632,8136.010722439527,0.8691336892048522,0.8727752330443603,0.283529411764706,0.2395238925199709
9323,2.284,2.2928093827160496,2284.0,2292.8093827160496,2841.6504,4102.12,8103.053757926008,8137.004046124724,0.8691466006570855,0.8727881632655501,0.24470588235294136,0.2395238925199709
9324,2.36,2.2928093827160496,2360.0,2292.8093827160496,2841.9552000000003,4102.56,8104.076190891756,8137.99736980992,0.8691630406361814,0.8728010907132047,0.20000000000000015,0.2395238925199709
9325,2.38,2.2928093827160496,2380.0,2292.8093827160496,2842.26,4103.0,8105.107288543653,8138.990693495117,0.8691804062781397,0.8728140153882162,0.1882352941176472,0.2395238925199709
9326,2.382,2.2928093827160496,2382.0,2292.8093827160496,2842.5648,4103.44,8106.139252664166,8139.9840171803135,0.8691978611048858,0.8728269372914769,0.18705882352941178,0.2395238925199709
9327,2.348,2.2928093827160496,2348.0,2292.8093827160496,2842.8696,4103.88,8107.156486818223,8140.97734086551,0.8692137329064247,0.872839856423878,0.20705882352941193,0.2395238925199709
9328,2.326,2.2928093827160496,2326.0,2292.8093827160496,2843.1744000000003,4104.32,8108.164189817515,8141.970664550707,0.8692285795258914,0.8728527727863108,0.22000000000000003,0.2395238925199709
9329,2.29,2.2928093827160496,2290.0,2292.8093827160496,2843.4792,4104.76,8109.156296381736,8142.963988235903,0.8692417511396436,0.8728656863796659,0.24117647058823535,0.2395238925199709
9330,2.286,2.2928093827160496,2286.0,2292.8093827160496,2843.784,4105.2,8110.146670008727,8143.9573119211,0.8692547341917177,0.8728785972048339,0.24352941176470594,0.2395238925199709
9331,2.318,2.2928093827160496,2318.0,2292.8093827160496,2844.0888,4105.64,8111.150907133558,8144.950635606297,0.8692692002072187,0.8728915052627046,0.22470588235294123,0.2395238925199709
9332,2.324,2.2928093827160496,2324.0,2292.8093827160496,2844.3936000000003,4106.08,8112.157743664234,8145.943959291493,0.8692839416699779,0.8729044105541677,0.22117647058823547,0.2395238925199709
9333,2.294,2.2928093827160496,2294.0,2292.8093827160496,2844.6984,4106.52,8113.151583165684,8146.93728297669,0.8692972873851585,0.8729173130801124,0.23882352941176477,0.2395238925199709
9334,2.274,2.2928093827160496,2274.0,2292.8093827160496,2845.0032,4106.96,8114.136757980985,8147.9306066618865,0.8693097019478235,0.8729302128414277,0.2505882352941177,0.2395238925199709
9335,2.332,2.2928093827160496,2332.0,2292.8093827160496,2845.308,4107.4,8115.147060386122,8148.923930347083,0.8693248056117966,0.8729431098390019,0.21647058823529428,0.2395238925199709
9336,2.322,2.2928093827160496,2322.0,2292.8093827160496,2845.6128000000003,4107.84,8116.153030448183,8149.91725403228,0.8693394419931644,0.8729560040737232,0.22235294117647064,0.2395238925199709
9337,2.282,2.2928093827160496,2282.0,2292.8093827160496,2845.9176,4108.28,8117.141671137943,8150.910577717476,0.8693522192500742,0.8729688955464792,0.24588235294117652,0.2395238925199709
9338,2.322,2.2928093827160496,2322.0,2292.8093827160496,2846.2224,4108.72,8118.147641200005,8151.903901402673,0.8693668495609344,0.8729817842581573,0.22235294117647064,0.2395238925199709
9339,2.351,2.2928093827160496,2351.0,2292.8093827160496,2846.5272,4109.16,8119.166175056985,8152.89722508787,0.8693828220427224,0.8729946702096445,0.20529411764705893,0.2395238925199709
9340,2.36,2.2928093827160496,2360.0,2292.8093827160496,2846.8320000000003,4109.6,8120.188608022732,8153.890548773066,0.8693992085677443,0.8730075534018272,0.20000000000000015,0.2395238925199709
9341,2.299,2.2928093827160496,2299.0,2292.8093827160496,2847.1368,4110.04,8121.184613695721,8154.883872458263,0.8694127624125598,0.8730204338355918,0.2358823529411766,0.2395238925199709
9342,2.3,2.2928093827160496,2300.0,2292.8093827160496,2847.4416,4110.4800000000005,8122.181052603017,8155.8771961434595,0.8694263597305734,0.873033311511824,0.23529411764705901,0.2395238925199709
9343,2.372,2.2928093827160496,2372.0,2292.8093827160496,2847.7464,4110.92,8123.2086843804545,8156.870519828656,0.8694432927732478,0.8730461864314092,0.1929411764705884,0.2395238925199709
9344,2.334,2.2928093827160496,2334.0,2292.8093827160496,2848.0512000000003,4111.36,8124.219853254206,8157.863843513853,0.869458460322582,0.8730590585952326,0.21529411764705886,0.2395238925199709
9345,2.332,2.2928093827160496,2332.0,2292.8093827160496,2848.356,4111.8,8125.230155659343,8158.857167199049,0.8694735319057617,0.8730719280041787,0.21647058823529428,0.2395238925199709
9346,2.362,2.2928093827160496,2362.0,2292.8093827160496,2848.6608,4112.24,8126.253455093705,8159.850490884246,0.8694899909152263,0.8730847946591318,0.19882352941176473,0.2395238925199709
9347,2.294,2.2928093827160496,2294.0,2292.8093827160496,2848.9656,4112.68,8127.247294595156,8160.843814569443,0.8695032945966787,0.873097658560976,0.23882352941176477,0.2395238925199709
9348,2.282,2.2928093827160496,2282.0,2292.8093827160496,2849.2704000000003,4113.12,8128.235935284916,8161.837138254639,0.8695160392902136,0.8731105197105947,0.24588235294117652,0.2395238925199709
9349,2.214,2.2928093827160496,2214.0,2292.8093827160496,2849.5752,4113.56,8129.195116041766,8162.830461939836,0.8695256301253359,0.8731233781088711,0.2858823529411766,0.2395238925199709
9350,2.226,2.2928093827160496,2226.0,2292.8093827160496,2849.88,4114.0,8130.159495610305,8163.8237856250325,0.8695357749315835,0.8731362337566879,0.2788235294117648,0.2395238925199709
9351,2.31,2.2928093827160496,2310.0,2292.8093827160496,2850.1848,4114.44,8131.1602668606765,8164.817109310229,0.8695498093103066,0.8731490866549277,0.2294117647058824,0.2395238925199709
9352,2.346,2.2928093827160496,2346.0,2292.8093827160496,2850.4896000000003,4114.88,8132.176634546118,8165.810432995426,0.8695655083988578,0.8731619368044724,0.2082352941176471,0.2395238925199709
9353,2.264,2.2928093827160496,2264.0,2292.8093827160496,2850.7944,4115.32,8133.157477018343,8166.803756680622,0.8695774058610439,0.8731747842062036,0.25647058823529434,0.2395238925199709
9354,2.23,2.2928093827160496,2230.0,2292.8093827160496,2851.0992,4115.76,8134.1235895241125,8167.797080365819,0.8695877260556032,0.8731876288610027,0.2764705882352942,0.2395238925199709
9355,2.268,2.2928093827160496,2268.0,2292.8093827160496,2851.404,4116.2,8135.106164933568,8168.790404051016,0.8695998038411082,0.8732004707697505,0.2541176470588237,0.2395238925199709
9356,2.286,2.2928093827160496,2286.0,2292.8093827160496,2851.7088000000003,4116.64,8136.096538560559,8169.783727736212,0.8696127125438818,0.8732133099333276,0.24352941176470594,0.2395238925199709
9357,2.236,2.2928093827160496,2236.0,2292.8093827160496,2852.0136,4117.08,8137.065250472174,8170.777051421409,0.8696233034596744,0.873226146352614,0.2729411764705882,0.2395238925199709
9358,2.224,2.2928093827160496,2224.0,2292.8093827160496,2852.3184,4117.52,8138.028763572098,8171.770375106606,0.869633336564661,0.8732389800284895,0.27999999999999997,0.2395238925199709
9359,2.312,2.2928093827160496,2312.0,2292.8093827160496,2852.6232,4117.96,8139.030401291084,8172.763698791802,0.8696474411038662,0.8732518109618338,0.22823529411764723,0.2395238925199709
9360,2.282,2.2928093827160496,2282.0,2292.8093827160496,2852.9280000000003,4118.4,8140.019041980844,8173.757022476999,0.8696601540577825,0.8732646391535255,0.24588235294117652,0.2395238925199709
9361,2.278,2.2928093827160496,2278.0,2292.8093827160496,2853.2328,4118.84,8141.005949733375,8174.7503461621955,0.8696726791724575,0.8732774646044434,0.2482352941176471,0.2395238925199709
9362,2.382,2.2928093827160496,2382.0,2292.8093827160496,2853.5376,4119.28,8142.037913853887,8175.743669847392,0.869690014297574,0.873290287315466,0.18705882352941178,0.2395238925199709
9363,2.314,2.2928093827160496,2314.0,2292.8093827160496,2853.8424,4119.72,8143.040418041489,8176.736993532589,0.8697041992995289,0.8733031072874707,0.2270588235294118,0.2395238925199709
9364,2.282,2.2928093827160496,2282.0,2292.8093827160496,2854.1472000000003,4120.16,8144.029058731249,8177.730317217785,0.8697169007615602,0.8733159245213354,0.24588235294117652,0.2395238925199709
9365,2.276,2.2928093827160496,2276.0,2292.8093827160496,2854.452,4120.6,8145.0151000151645,8178.723640902982,0.8697293219450256,0.8733287390179372,0.24941176470588255,0.2395238925199709
9366,2.342,2.2928093827160496,2342.0,2292.8093827160496,2854.7568,4121.04,8146.029734763376,8179.716964588179,0.8697447933764014,0.8733415507781528,0.2105882352941177,0.2395238925199709
9367,2.292,2.2928093827160496,2292.0,2292.8093827160496,2855.0616,4121.4800000000005,8147.022707796212,8180.710288273375,0.8697579489480316,0.8733543598028585,0.24000000000000019,0.2395238925199709
9368,2.292,2.2928093827160496,2292.0,2292.8093827160496,2855.3664000000003,4121.92,8148.015680829048,8181.703611958572,0.8697711017110427,0.8733671660929304,0.24000000000000019,0.2395238925199709
9369,2.286,2.2928093827160496,2286.0,2292.8093827160496,2855.6712,4122.36,8149.006054456038,8182.6969356437685,0.8697839742188108,0.8733799696492441,0.24352941176470594,0.2395238925199709
9370,2.247,2.2928093827160496,2247.0,2292.8093827160496,2855.976,4122.8,8149.979531945036,8183.690259328965,0.8697950407625439,0.873392770472675,0.26647058823529424,0.2395238925199709
9371,2.186,2.2928093827160496,2186.0,2292.8093827160496,2856.2808,4123.24,8150.926582141275,8184.683583014162,0.8698032848299301,0.8734055685640979,0.3023529411764707,0.2395238925199709
9372,2.196,2.2928093827160496,2196.0,2292.8093827160496,2856.5856000000003,4123.68,8151.877964680589,8185.676906699358,0.8698119894025382,0.8734183639243873,0.2964705882352941,0.2395238925199709
9373,2.242,2.2928093827160496,2242.0,2292.8093827160496,2856.8904,4124.12,8152.849275998049,8186.670230384555,0.8698228183076976,0.8734311565544175,0.2694117647058824,0.2395238925199709
9374,2.326,2.2928093827160496,2326.0,2292.8093827160496,2857.1952,4124.56,8153.856978997341,8187.663554069752,0.8698375270959399,0.8734439464550621,0.22000000000000003,0.2395238925199709
9375,2.314,2.2928093827160496,2314.0,2292.8093827160496,2857.5,4125.0,8154.859483184942,8188.656877754948,0.8698516782063939,0.8734567336271944,0.2270588235294118,0.2395238925199709
9376,2.306,2.2928093827160496,2306.0,2292.8093827160496,2857.8048000000003,4125.44,8155.858521498083,8189.650201440145,0.8698654566444202,0.8734695180716878,0.23176470588235298,0.2395238925199709
9377,2.254,2.2928093827160496,2254.0,2292.8093827160496,2858.1096000000002,4125.88,8156.835031627234,8190.6435251253415,0.869876829649913,0.8734822997894147,0.2623529411764707,0.2395238925199709
9378,2.228,2.2928093827160496,2228.0,2292.8093827160496,2858.4144,4126.32,8157.800277664388,8191.636848810538,0.8698869991111525,0.8734950787812474,0.27764705882352936,0.2395238925199709
9379,2.286,2.2928093827160496,2286.0,2292.8093827160496,2858.7192,4126.76,8158.790651291379,8192.630172495734,0.8698998455369846,0.8735078550480577,0.24352941176470594,0.2395238925199709
9380,2.27,2.2928093827160496,2270.0,2292.8093827160496,2859.0240000000003,4127.2,8159.774093169449,8193.62349618093,0.8699119502312845,0.8735206285907174,0.2529411764705883,0.2395238925199709
9381,2.226,2.2928093827160496,2226.0,2292.8093827160496,2859.3288000000002,4127.64,8160.738472737989,8194.616819866125,0.8699220203323728,0.8735333994100976,0.2788235294117648,0.2395238925199709
9382,2.236,2.2928093827160496,2236.0,2292.8093827160496,2859.6336,4128.08,8161.707184649604,8195.610143551321,0.8699325500585806,0.8735461675070689,0.2729411764705882,0.2395238925199709
9383,2.268,2.2928093827160496,2268.0,2292.8093827160496,2859.9384,4128.52,8162.689760059059,8196.603467236517,0.8699445550526547,0.8735589328825021,0.2541176470588237,0.2395238925199709
9384,2.19,2.2928093827160496,2190.0,2292.8093827160496,2860.2432000000003,4128.96,8163.638543192528,8197.596790921712,0.8699529564356914,0.8735716955372669,0.3000000000000001,0.2395238925199709
9385,2.182,2.2928093827160496,2182.0,2292.8093827160496,2860.5480000000002,4129.4,8164.583860451537,8198.590114606908,0.8699609867289864,0.8735844554722332,0.30470588235294127,0.2395238925199709
9386,2.19,2.2928093827160496,2190.0,2292.8093827160496,2860.8528,4129.84,8165.532643585006,8199.583438292104,0.8699693845711705,0.8735972126882702,0.3000000000000001,0.2395238925199709
9387,2.246,2.2928093827160496,2246.0,2292.8093827160496,2861.1576,4130.28,8166.505687839695,8200.5767619773,0.869980365168818,0.873609967186247,0.26705882352941185,0.2395238925199709
9388,2.335,2.2928093827160496,2335.0,2292.8093827160496,2861.4624000000003,4130.72,8167.517289947755,8201.570085662495,0.8699954505696372,0.8736227189670319,0.21470588235294127,0.2395238925199709
9389,2.332,2.2928093827160496,2332.0,2292.8093827160496,2861.7672000000002,4131.16,8168.527592352892,8202.563409347691,0.8700103943287775,0.8736354680314934,0.21647058823529428,0.2395238925199709
9390,2.282,2.2928093827160496,2282.0,2292.8093827160496,2862.072,4131.6,8169.516233042652,8203.556733032887,0.870023028013062,0.8736482143804991,0.24588235294117652,0.2395238925199709
9391,2.302,2.2928093827160496,2302.0,2292.8093827160496,2862.3768,4132.04,8170.513538418563,8204.550056718082,0.8700365816652713,0.8736609580149167,0.23411764705882357,0.2395238925199709
9392,2.282,2.2928093827160496,2282.0,2292.8093827160496,2862.6816000000003,4132.4800000000005,8171.502179108324,8205.543380403278,0.8700492098709884,0.8736736989356131,0.24588235294117652,0.2395238925199709
9393,2.278,2.2928093827160496,2278.0,2292.8093827160496,2862.9864000000002,4132.92,8172.4890868608545,8206.536704088474,0.8700616508954385,0.8736864371434551,0.2482352941176471,0.2395238925199709
9394,2.292,2.2928093827160496,2292.0,2292.8093827160496,2863.2912,4133.36,8173.48205989369,8207.53002777367,0.8700747349258772,0.8736991726393091,0.24000000000000019,0.2395238925199709
9395,2.274,2.2928093827160496,2274.0,2292.8093827160496,2863.596,4133.8,8174.467234708991,8208.523351458865,0.8700869861318777,0.873711905424041,0.2505882352941177,0.2395238925199709
9396,2.282,2.2928093827160496,2282.0,2292.8093827160496,2863.9008000000003,4134.24,8175.455875398751,8209.516675144061,0.8700996035971426,0.8737246354985165,0.24588235294117652,0.2395238925199709
9397,2.274,2.2928093827160496,2274.0,2292.8093827160496,2864.2056000000002,4134.68,8176.441050214052,8210.509998829257,0.8701118495492234,0.8737373628636008,0.2505882352941177,0.2395238925199709
9398,2.264,2.2928093827160496,2264.0,2292.8093827160496,2864.5104,4135.12,8177.421892686277,8211.503322514453,0.8701236319095846,0.8737500875201588,0.25647058823529434,0.2395238925199709
9399,2.27,2.2928093827160496,2270.0,2292.8093827160496,2864.8152,4135.56,8178.405334564347,8212.496646199648,0.8701356883247523,0.873762809469055,0.2529411764705883,0.2395238925199709
9400,2.311,2.2928093827160496,2311.0,2292.8093827160496,2865.1200000000003,4136.0,8179.406539049026,8213.489969884844,0.8701496318137262,0.8737755287111536,0.22882352941176481,0.2395238925199709
9401,2.294,2.2928093827160496,2294.0,2292.8093827160496,2865.4248000000002,4136.44,8180.4003785504765,8214.48329357004,0.8701627889108049,0.8737882452473184,0.23882352941176477,0.2395238925199709
9402,2.268,2.2928093827160496,2268.0,2292.8093827160496,2865.7296,4136.88,8181.382953959932,8215.476617255235,0.8701747451563425,0.8738009590784126,0.2541176470588237,0.2395238925199709
9403,2.286,2.2928093827160496,2286.0,2292.8093827160496,2866.0344,4137.32,8182.373327586923,8216.469940940431,0.8701875281917391,0.8738136702052995,0.24352941176470594,0.2395238925199709
9404,2.276,2.2928093827160496,2276.0,2292.8093827160496,2866.3392000000003,4137.76,8183.359368870838,8217.463264625627,0.8701998478169756,0.8738263786288416,0.24941176470588255,0.2395238925199709
9405,2.308,2.2928093827160496,2308.0,2292.8093827160496,2866.6440000000002,4138.2,8184.359273652594,8218.456588310823,0.8702136388785321,0.8738390843499014,0.23058823529411782,0.2395238925199709
9406,2.31,2.2928093827160496,2310.0,2292.8093827160496,2866.9488,4138.64,8185.3600449029655,8219.449911996018,0.8702275191264051,0.8738517873693407,0.2294117647058824,0.2395238925199709
9407,2.3,2.2928093827160496,2300.0,2292.8093827160496,2867.2536,4139.08,8186.356483810261,8220.443235681214,0.8702409358786288,0.873864487688021,0.23529411764705901,0.2395238925199709
9408,2.279,2.2928093827160496,2279.0,2292.8093827160496,2867.5584000000003,4139.52,8187.343824797099,8221.43655936641,0.8702533827377869,0.8738771853068038,0.24764705882352955,0.2395238925199709
9409,2.278,2.2928093827160496,2278.0,2292.8093827160496,2867.8632000000002,4139.96,8188.33073254963,8222.429883051605,0.8702657809065395,0.8738898802265497,0.2482352941176471,0.2395238925199709
9410,2.262,2.2928093827160496,2262.0,2292.8093827160496,2868.168,4140.4,8189.31070855324,8223.423206736801,0.870277439803745,0.8739025724481192,0.2576470588235295,0.2395238925199709
9411,2.23,2.2928093827160496,2230.0,2292.8093827160496,2868.4728,4140.84,8190.276821059009,8224.416530421997,0.8702876231068972,0.8739152619723725,0.2764705882352942,0.2395238925199709
9412,2.242,2.2928093827160496,2242.0,2292.8093827160496,2868.7776000000003,4141.28,8191.24813237647,8225.409854107193,0.8702983566060848,0.8739279488001692,0.2694117647058824,0.2395238925199709
9413,2.268,2.2928093827160496,2268.0,2292.8093827160496,2869.0824000000002,4141.72,8192.230707785924,8226.403177792388,0.8703102844774168,0.8739406329323689,0.2541176470588237,0.2395238925199709
9414,2.311,2.2928093827160496,2311.0,2292.8093827160496,2869.3872,4142.16,8193.231912270603,8227.396501477584,0.8703241886839391,0.8739533143698305,0.22882352941176481,0.2395238925199709
9415,2.324,2.2928093827160496,2324.0,2292.8093827160496,2869.692,4142.6,8194.23874880128,8228.38982516278,0.8703386881360892,0.8739659931134126,0.22117647058823547,0.2395238925199709
9416,2.31,2.2928093827160496,2310.0,2292.8093827160496,2869.9968000000003,4143.04,8195.239520051651,8229.383148847975,0.8703525403623249,0.8739786691639736,0.2294117647058824,0.2395238925199709
9417,2.276,2.2928093827160496,2276.0,2292.8093827160496,2870.3016000000002,4143.4800000000005,8196.225561335566,8230.376472533171,0.8703648254577431,0.8739913425223713,0.24941176470588255,0.2395238925199709
9418,2.294,2.2928093827160496,2294.0,2292.8093827160496,2870.6064,4143.92,8197.219400837017,8231.369796218367,0.8703779359563619,0.8740040131894634,0.23882352941176477,0.2395238925199709
9419,2.3,2.2928093827160496,2300.0,2292.8093827160496,2870.9112,4144.36,8198.215839744313,8232.363119903563,0.8703913196458555,0.8740166811661071,0.23529411764705901,0.2395238925199709
9420,2.31,2.2928093827160496,2310.0,2292.8093827160496,2871.2160000000003,4144.8,8199.216610994685,8233.356443588758,0.8704051604028328,0.8740293464531591,0.2294117647058824,0.2395238925199709
9421,2.29,2.2928093827160496,2290.0,2292.8093827160496,2871.5208000000002,4145.24,8200.208717558906,8234.349767273954,0.8704180785011045,0.8740420090514759,0.24117647058823535,0.2395238925199709
9422,2.286,2.2928093827160496,2286.0,2292.8093827160496,2871.8256,4145.68,8201.199091185896,8235.34309095915,0.8704308099326996,0.8740546689619135,0.24352941176470594,0.2395238925199709
9423,2.274,2.2928093827160496,2274.0,2292.8093827160496,2872.1304,4146.12,8202.184266001195,8236.336414644345,0.8704429869469591,0.874067326185328,0.2505882352941177,0.2395238925199709
9424,2.318,2.2928093827160496,2318.0,2292.8093827160496,2872.4352000000003,4146.56,8203.188503126026,8237.329738329541,0.8704571841177872,0.8740799807225744,0.22470588235294123,0.2395238925199709
9425,2.294,2.2928093827160496,2294.0,2292.8093827160496,2872.7400000000002,4147.0,8204.182342627477,8238.323062014737,0.8704702750798384,0.8740926325745079,0.23882352941176477,0.2395238925199709
9426,2.308,2.2928093827160496,2308.0,2292.8093827160496,2873.0448,4147.44,8205.182247409233,8239.316385699933,0.8704840067270564,0.8741052817419831,0.23058823529411782,0.2395238925199709
9427,2.31,2.2928093827160496,2310.0,2292.8093827160496,2873.3496,4147.88,8206.183018659605,8240.309709385128,0.8704978273745205,0.8741179282258543,0.2294117647058824,0.2395238925199709
9428,2.314,2.2928093827160496,2314.0,2292.8093827160496,2873.6544000000004,4148.32,8207.185522847207,8241.303033070324,0.8705118288976672,0.8741305720269754,0.2270588235294118,0.2395238925199709
9429,2.3,2.2928093827160496,2300.0,2292.8093827160496,2873.9592000000002,4148.76,8208.181961754502,8242.29635675552,0.8705251841928627,0.8741432131462,0.23529411764705901,0.2395238925199709
9430,2.326,2.2928093827160496,2326.0,2292.8093827160496,2874.264,4149.2,8209.189664753794,8243.289680440716,0.8705397311509856,0.8741558515843812,0.22000000000000003,0.2395238925199709
9431,2.31,2.2928093827160496,2310.0,2292.8093827160496,2874.5688,4149.64,8210.190436004166,8244.283004125911,0.8705535400280104,0.8741684873423721,0.2294117647058824,0.2395238925199709
9432,2.3,2.2928093827160496,2300.0,2292.8093827160496,2874.8736000000004,4150.08,8211.186874911462,8245.276327811107,0.8705668866530388,0.8741811204210249,0.23529411764705901,0.2395238925199709
9433,2.29,2.2928093827160496,2290.0,2292.8093827160496,2875.1784000000002,4150.52,8212.178981475683,8246.269651496303,0.870579771173082,0.8741937508211919,0.24117647058823535,0.2395238925199709
